idd_pol_policy,idd_cus_customer,idd_prd_product,d_cov_start,d_cov_end,amt_written_premium,cov_days_total,cov_days_elapsed,amt_earned_premium
P-2023-001954,100342,19bd7beafce7eb141e672aec8fe7d7c3,2023-04-25,2024-05-03,191.58,375.0,375,191.58
P-2023-001966,100494,3ef69f90a5178021fa2875bdb7700d8e,2023-11-26,2025-01-27,48.93,429.0,429,48.93
P-2023-001974,100700,19bd7beafce7eb141e672aec8fe7d7c3,2023-01-18,2024-01-13,228.38,361.0,361,228.38
P-2023-001986,100931,dcfcf92bb54103cb27c8801b1960989c,2023-09-08,2024-08-12,805.56,340.0,340,805.56
P-2023-002107,100923,eb1f8989a62d585d97875883da198e51,2023-11-04,2024-12-14,142.31,407.0,407,142.31
P-2023-002109,100459,eb1f8989a62d585d97875883da198e51,2023-07-05,2024-04-14,34.58,285.0,285,34.58
P-2023-002150,100354,7f89c4cd954b7f708ce420be328cebb4,2023-10-29,2024-11-04,66.84,373.0,373,66.84
P-2023-002204,100194,7f89c4cd954b7f708ce420be328cebb4,2023-05-30,2023-12-19,108.51,204.0,204,108.51
P-2023-002250,100652,3c66679311c1abec9d9192d01ce26f07,2023-06-27,2024-03-24,339.32,272.0,272,339.32
P-2023-002268,100848,7f89c4cd954b7f708ce420be328cebb4,2023-04-16,2024-06-11,65.38,423.0,423,65.38
P-2023-002329,100552,dcfcf92bb54103cb27c8801b1960989c,2023-12-28,2025-01-02,635.78,372.0,372,635.78
P-2023-002387,100396,3c66679311c1abec9d9192d01ce26f07,2023-11-12,2024-12-09,517.24,394.0,394,517.24
P-2023-002421,100186,dcfcf92bb54103cb27c8801b1960989c,2023-06-21,2024-02-22,401.28,247.0,247,401.28
P-2023-002432,100334,a2a38920c9919e09c8703d8892080502,2023-12-24,2025-01-25,41.82,399.0,399,41.82
P-2023-002570,100887,ee203b1703de1595784024279eff985b,2023-05-01,2024-06-04,166.78,401.0,401,166.78
P-2023-002573,100449,eb1f8989a62d585d97875883da198e51,2023-10-07,2024-06-24,42.83,262.0,262,42.83
P-2023-002626,100566,ee203b1703de1595784024279eff985b,2023-12-31,2025-02-27,484.03,425.0,425,484.03
P-2023-002650,100764,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-04-19,2024-04-19,303.73,367.0,367,303.73
P-2023-002680,100213,7f89c4cd954b7f708ce420be328cebb4,2023-01-19,2024-05-15,67.31,483.0,483,67.31
P-2023-002744,100892,a2a38920c9919e09c8703d8892080502,2023-04-28,2024-05-07,59.37,376.0,376,59.37
P-2023-002750,100086,ee203b1703de1595784024279eff985b,2023-02-03,2024-04-16,307.77,439.0,439,307.77
P-2023-002776,100560,eb1f8989a62d585d97875883da198e51,2023-03-12,2024-01-27,77.4,322.0,322,77.4
P-2023-002795,100877,3ef69f90a5178021fa2875bdb7700d8e,2023-07-15,2024-12-21,93.11,526.0,526,93.11
P-2023-002833,100282,3ef69f90a5178021fa2875bdb7700d8e,2023-08-24,2024-07-08,145.59,320.0,320,145.59
P-2023-002860,100702,eb1f8989a62d585d97875883da198e51,2023-03-16,2024-05-18,37.64,430.0,430,37.64
P-2023-002891,100751,7f89c4cd954b7f708ce420be328cebb4,2023-03-24,2023-11-28,59.92,250.0,250,59.92
P-2023-002919,100025,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-10,2024-07-13,917.1,278.0,278,917.1
P-2024-000044,100620,ee203b1703de1595784024279eff985b,2024-05-22,2025-02-23,285.21,278.0,278,285.21
P-2024-000061,100972,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-06,2025-12-04,232.04,394.0,299,176.09
P-2024-000063,100920,eb1f8989a62d585d97875883da198e51,2024-01-19,2025-01-31,49.09,379.0,379,49.09
P-2024-000069,100707,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-05-10,2025-09-19,1076.57,498.0,479,1035.5
P-2024-000073,100382,ee203b1703de1595784024279eff985b,2024-12-18,2026-04-27,172.28,496.0,257,89.27
P-2024-000182,100138,eb1f8989a62d585d97875883da198e51,2024-02-27,2025-03-14,102.07,382.0,382,102.07
P-2024-000195,100739,eb1f8989a62d585d97875883da198e51,2024-05-23,2025-05-08,134.99,351.0,351,134.99
P-2024-000213,100560,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-29,2026-03-05,357.55,462.0,276,213.6
P-2024-000229,100652,ee203b1703de1595784024279eff985b,2024-09-05,2025-10-10,204.1,401.0,361,183.74
P-2024-000245,100364,dcfcf92bb54103cb27c8801b1960989c,2024-01-03,2024-11-09,539.84,312.0,312,539.84
P-2024-000273,100083,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-03,2025-04-17,119.34,380.0,380,119.34
P-2024-000340,100068,3ef69f90a5178021fa2875bdb7700d8e,2024-06-06,2025-07-09,125.68,399.0,399,125.68
P-2024-000353,100046,ee203b1703de1595784024279eff985b,2024-12-21,2025-12-20,257.96,365.0,254,179.51
P-2024-000365,100105,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-02,2025-11-08,234.16,464.0,395,199.34
P-2024-000404,100497,3ef69f90a5178021fa2875bdb7700d8e,2024-09-30,2025-10-02,94.51,368.0,336,86.29
P-2024-000457,100792,dcfcf92bb54103cb27c8801b1960989c,2024-08-08,2025-06-28,438.87,325.0,325,438.87
P-2024-000567,100496,ee203b1703de1595784024279eff985b,2024-09-10,2026-05-23,378.1,621.0,356,216.75
P-2024-000573,100801,a2a38920c9919e09c8703d8892080502,2024-07-30,2025-09-01,40.71,399.0,398,40.61
P-2024-000768,100955,3c66679311c1abec9d9192d01ce26f07,2024-02-26,2025-04-24,218.54,424.0,424,218.54
P-2024-000905,100997,3ef69f90a5178021fa2875bdb7700d8e,2024-12-20,2026-01-01,97.7,378.0,255,65.91
P-2024-000929,100442,dcfcf92bb54103cb27c8801b1960989c,2024-10-21,2025-11-29,377.14,405.0,315,293.33
P-2024-000938,100402,ee203b1703de1595784024279eff985b,2024-12-29,2026-05-15,312.85,503.0,246,153.0
P-2024-000967,100531,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-01-27,2024-12-16,647.63,325.0,325,647.63
P-2024-000973,100569,eb1f8989a62d585d97875883da198e51,2024-05-17,2025-05-15,107.1,364.0,364,107.1
P-2024-001043,100029,a2a38920c9919e09c8703d8892080502,2024-04-03,2025-03-18,18.08,350.0,350,18.08
P-2024-001063,100146,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-17,2025-07-04,238.43,322.0,322,238.43
P-2024-001074,100285,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-29,2025-10-04,264.18,402.0,368,241.84
P-2024-001084,100981,ee203b1703de1595784024279eff985b,2024-04-21,2025-03-16,180.72,330.0,330,180.72
P-2024-001089,100873,dcfcf92bb54103cb27c8801b1960989c,2024-01-05,2024-11-13,615.58,314.0,314,615.58
P-2024-001093,100705,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-27,2025-01-26,611.66,61.0,61,611.66
P-2024-001101,100197,3ef69f90a5178021fa2875bdb7700d8e,2024-11-23,2025-12-18,157.67,391.0,282,113.72
P-2024-001114,100302,a2a38920c9919e09c8703d8892080502,2024-08-06,2025-04-15,24.82,253.0,253,24.82
P-2024-001199,100324,ee203b1703de1595784024279eff985b,2024-06-14,2025-10-17,203.71,491.0,444,184.21
P-2024-001211,100211,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-07-18,2025-04-29,401.6,286.0,286,401.6
P-2024-001236,100857,a2a38920c9919e09c8703d8892080502,2024-09-24,2025-08-26,38.33,337.0,337,38.33
P-2024-001270,100787,7f89c4cd954b7f708ce420be328cebb4,2024-02-09,2025-01-27,77.13,354.0,354,77.13
P-2024-001279,100555,ee203b1703de1595784024279eff985b,2024-01-21,2025-01-03,236.29,349.0,349,236.29
P-2024-001282,100479,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-10-19,2026-01-11,433.27,450.0,317,305.21
P-2024-001293,100067,eb1f8989a62d585d97875883da198e51,2024-10-30,2026-02-12,44.86,471.0,306,29.14
P-2024-001333,100549,7f89c4cd954b7f708ce420be328cebb4,2024-07-06,2025-03-26,127.69,264.0,264,127.69
P-2024-001538,100293,19bd7beafce7eb141e672aec8fe7d7c3,2024-07-09,2025-05-17,136.63,313.0,313,136.63
P-2024-001577,100440,3c66679311c1abec9d9192d01ce26f07,2024-03-13,2025-05-10,269.16,424.0,424,269.16
P-2024-001581,100201,ee203b1703de1595784024279eff985b,2024-12-17,2026-06-13,254.86,544.0,258,120.87
P-2024-001642,100486,dcfcf92bb54103cb27c8801b1960989c,2024-09-16,2025-10-31,431.66,411.0,350,367.59
P-2024-001739,100084,dcfcf92bb54103cb27c8801b1960989c,2024-07-25,2025-11-16,415.22,480.0,403,348.61
P-2024-001741,100701,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-25,2025-10-08,104.94,410.0,372,95.21
P-2024-001772,100392,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-19,2025-11-25,208.87,464.0,378,170.16
P-2024-001813,100595,7f89c4cd954b7f708ce420be328cebb4,2024-12-29,2026-06-05,185.98,524.0,246,87.31
P-2024-001875,100794,eb1f8989a62d585d97875883da198e51,2024-01-06,2024-12-14,38.83,344.0,344,38.83
P-2024-001878,100920,dcfcf92bb54103cb27c8801b1960989c,2024-11-23,2026-02-18,412.55,453.0,282,256.82
P-2024-001885,100202,a2a38920c9919e09c8703d8892080502,2024-03-25,2025-09-28,34.89,553.0,525,33.12
P-2024-001927,100240,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-03-21,2025-06-01,581.02,438.0,438,581.02
P-2024-001978,100910,a2a38920c9919e09c8703d8892080502,2024-04-24,2025-05-11,31.96,383.0,383,31.96
P-2024-001987,100060,ee203b1703de1595784024279eff985b,2024-11-26,2025-08-28,104.58,276.0,276,104.58
P-2024-002005,100652,3ef69f90a5178021fa2875bdb7700d8e,2024-09-12,2025-12-05,115.35,450.0,354,90.74
P-2024-002046,100073,ee203b1703de1595784024279eff985b,2024-03-26,2025-05-18,137.89,419.0,419,137.89
P-2024-002139,100504,eb1f8989a62d585d97875883da198e51,2024-12-03,2025-11-07,46.74,340.0,272,37.39
P-2024-002143,100944,19bd7beafce7eb141e672aec8fe7d7c3,2024-01-09,2024-10-15,123.44,281.0,281,123.44
P-2024-002263,100621,3c66679311c1abec9d9192d01ce26f07,2024-10-26,2025-12-22,265.66,423.0,310,194.69
P-2024-002292,100698,eb1f8989a62d585d97875883da198e51,2024-01-15,2025-05-18,59.51,490.0,490,59.51
P-2024-002294,100662,19bd7beafce7eb141e672aec8fe7d7c3,2024-01-24,2024-11-11,295.62,293.0,293,295.62
P-2024-002296,100620,7f89c4cd954b7f708ce420be328cebb4,2024-07-24,2025-04-19,66.81,270.0,270,66.81
P-2024-002325,100282,ee203b1703de1595784024279eff985b,2024-03-05,2025-02-20,320.29,353.0,353,320.29
P-2024-002411,100810,19bd7beafce7eb141e672aec8fe7d7c3,2024-12-22,2026-03-02,300.47,436.0,253,174.36
P-2024-002490,100322,ee203b1703de1595784024279eff985b,2024-01-10,2024-10-13,93.12,278.0,278,93.12
P-2024-002495,100797,7f89c4cd954b7f708ce420be328cebb4,2024-01-25,2024-10-08,55.23,258.0,258,55.23
P-2024-002502,100360,3c66679311c1abec9d9192d01ce26f07,2024-01-30,2024-10-23,290.82,268.0,268,290.82
P-2024-002518,100718,dcfcf92bb54103cb27c8801b1960989c,2024-04-28,2025-06-20,257.06,419.0,419,257.06
P-2024-002572,100477,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-07,2026-01-15,597.4,435.0,298,409.25
P-2024-002581,100054,3ef69f90a5178021fa2875bdb7700d8e,2024-04-15,2024-12-18,86.72,248.0,248,86.72
P-2024-002618,100538,3ef69f90a5178021fa2875bdb7700d8e,2024-12-18,2026-01-26,152.95,405.0,257,97.06
P-2024-002623,100073,eb1f8989a62d585d97875883da198e51,2024-12-27,2026-04-16,74.73,476.0,248,38.93
P-2024-002628,100578,19bd7beafce7eb141e672aec8fe7d7c3,2024-09-06,2025-12-12,75.07,463.0,360,58.37
P-2024-002634,100175,7f89c4cd954b7f708ce420be328cebb4,2024-03-20,2025-03-06,58.88,352.0,352,58.88
P-2024-002646,100397,a2a38920c9919e09c8703d8892080502,2024-03-31,2025-03-22,38.44,357.0,357,38.44
P-2024-002696,100948,3ef69f90a5178021fa2875bdb7700d8e,2024-12-09,2026-05-08,133.01,516.0,266,68.57
P-2024-002714,100288,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-06-02,2025-10-11,589.97,497.0,456,541.3
P-2024-002797,100310,19bd7beafce7eb141e672aec8fe7d7c3,2024-09-19,2025-09-29,58.2,376.0,347,53.71
P-2024-002834,100435,3ef69f90a5178021fa2875bdb7700d8e,2024-03-03,2024-09-04,100.7,186.0,186,100.7
P-2024-002845,100356,eb1f8989a62d585d97875883da198e51,2024-01-26,2025-01-22,58.09,363.0,363,58.09
P-2024-002971,100764,19bd7beafce7eb141e672aec8fe7d7c3,2024-06-14,2025-12-21,102.62,556.0,444,81.95
P-2024-002987,100186,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-01-24,2024-08-31,390.86,221.0,221,390.86
P-2025-000014,100998,ee203b1703de1595784024279eff985b,2025-02-14,2026-03-31,154.98,411.0,199,75.04
P-2025-000055,100826,3c66679311c1abec9d9192d01ce26f07,2025-05-10,2026-05-10,338.45,366.0,114,105.42
P-2025-000068,100620,a2a38920c9919e09c8703d8892080502,2025-01-14,2026-04-16,50.67,458.0,230,25.45
P-2025-000126,100441,ee203b1703de1595784024279eff985b,2025-04-06,2026-03-07,259.95,336.0,148,114.5
P-2025-000401,100068,3c66679311c1abec9d9192d01ce26f07,2025-01-19,2026-06-12,328.3,510.0,225,144.84
P-2025-000450,100102,ee203b1703de1595784024279eff985b,2025-05-21,2026-04-24,184.55,339.0,103,56.07
P-2025-000491,100362,a2a38920c9919e09c8703d8892080502,2025-05-09,2026-08-10,64.74,459.0,115,16.22
P-2025-000498,100375,ee203b1703de1595784024279eff985b,2025-05-02,2026-01-12,109.43,256.0,122,52.15
P-2025-000514,100044,dcfcf92bb54103cb27c8801b1960989c,2025-05-06,2026-02-25,406.46,296.0,118,162.03
P-2025-000620,100680,dcfcf92bb54103cb27c8801b1960989c,2025-01-04,2025-12-19,133.5,350.0,240,91.54
P-2025-000883,100658,eb1f8989a62d585d97875883da198e51,2025-04-19,2026-05-02,43.6,379.0,135,15.53
P-2025-001012,100231,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-05-09,2026-08-01,1003.98,450.0,115,256.57
P-2025-001051,100802,7f89c4cd954b7f708ce420be328cebb4,2025-01-14,2026-03-03,111.7,414.0,230,62.06
P-2025-001218,100254,eb1f8989a62d585d97875883da198e51,2025-04-18,2026-04-23,27.98,371.0,136,10.26
P-2025-001234,100991,dcfcf92bb54103cb27c8801b1960989c,2025-01-24,2026-02-26,591.34,399.0,220,326.05
P-2025-001294,100679,eb1f8989a62d585d97875883da198e51,2025-03-14,2026-05-19,38.36,432.0,171,15.18
P-2025-001565,100958,eb1f8989a62d585d97875883da198e51,2025-03-16,2025-11-27,74.83,257.0,169,49.21
P-2025-001826,100524,a2a38920c9919e09c8703d8892080502,2025-03-08,2026-08-10,41.95,521.0,177,14.25
P-2025-001973,100081,a2a38920c9919e09c8703d8892080502,2025-04-21,2026-05-31,47.54,406.0,133,15.57
P-2025-002056,100892,3ef69f90a5178021fa2875bdb7700d8e,2025-05-13,2026-03-14,167.22,306.0,111,60.66
P-2025-002059,100674,7f89c4cd954b7f708ce420be328cebb4,2025-03-14,2026-03-28,74.78,380.0,171,33.65
P-2025-002074,100101,3ef69f90a5178021fa2875bdb7700d8e,2025-02-01,2026-01-25,67.13,359.0,212,39.64
P-2025-002082,100571,19bd7beafce7eb141e672aec8fe7d7c3,2025-03-15,2025-10-21,203.19,221.0,170,156.3
P-2025-002260,100074,a2a38920c9919e09c8703d8892080502,2025-03-31,2026-08-16,22.7,504.0,154,6.94
P-2025-002277,100527,3ef69f90a5178021fa2875bdb7700d8e,2025-05-06,2026-11-16,67.69,560.0,118,14.26
P-2025-002362,100267,7f89c4cd954b7f708ce420be328cebb4,2025-05-11,2026-05-11,127.74,366.0,113,39.44
P-2025-002639,100284,dcfcf92bb54103cb27c8801b1960989c,2025-02-20,2026-02-07,285.41,353.0,193,156.05
P-2025-002770,100454,ee203b1703de1595784024279eff985b,2025-01-12,2026-04-27,162.33,471.0,232,79.96
P-2025-002791,100175,7f89c4cd954b7f708ce420be328cebb4,2025-04-13,2026-03-14,51.0,336.0,141,21.4
P-2025-002805,100815,3c66679311c1abec9d9192d01ce26f07,2025-01-21,2026-03-17,442.2,421.0,223,234.23
P-2025-002825,100410,ee203b1703de1595784024279eff985b,2025-01-10,2026-08-05,124.8,573.0,234,50.97
P-2025-002932,100580,3c66679311c1abec9d9192d01ce26f07,2025-03-30,2026-09-07,678.72,527.0,155,199.62
P-2025-002979,100528,3c66679311c1abec9d9192d01ce26f07,2025-03-15,2026-06-26,562.17,469.0,170,203.77
P-2023-000018,100539,19bd7beafce7eb141e672aec8fe7d7c3,2023-04-26,2024-05-25,217.97,396.0,396,217.97
P-2023-000042,100620,a2a38920c9919e09c8703d8892080502,2023-06-01,2024-05-21,53.99,356.0,356,53.99
P-2023-000100,100197,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-06-27,2024-09-24,472.68,456.0,456,472.68
P-2023-000118,100578,3ef69f90a5178021fa2875bdb7700d8e,2023-06-27,2024-05-22,87.15,331.0,331,87.15
P-2023-000155,100050,ee203b1703de1595784024279eff985b,2023-09-12,2024-10-02,98.91,387.0,387,98.91
P-2023-000176,100297,19bd7beafce7eb141e672aec8fe7d7c3,2023-05-14,2024-05-15,93.74,368.0,368,93.74
P-2023-000178,100056,dcfcf92bb54103cb27c8801b1960989c,2023-01-20,2024-05-04,358.24,471.0,471,358.24
P-2023-000184,100740,7f89c4cd954b7f708ce420be328cebb4,2023-03-28,2024-01-04,69.16,283.0,283,69.16
P-2023-000189,100107,3ef69f90a5178021fa2875bdb7700d8e,2023-10-06,2024-09-25,116.43,356.0,356,116.43
P-2023-000258,100989,7f89c4cd954b7f708ce420be328cebb4,2023-09-28,2025-01-13,113.46,474.0,474,113.46
P-2023-000288,100188,3c66679311c1abec9d9192d01ce26f07,2023-10-15,2024-09-07,278.12,329.0,329,278.12
P-2023-000297,100075,ee203b1703de1595784024279eff985b,2023-07-06,2024-09-03,168.71,426.0,426,168.71
P-2023-000304,100831,ee203b1703de1595784024279eff985b,2023-06-24,2024-03-07,125.94,258.0,258,125.94
P-2023-000387,100148,3c66679311c1abec9d9192d01ce26f07,2023-11-19,2024-10-13,704.96,330.0,330,704.96
P-2023-000388,100197,a2a38920c9919e09c8703d8892080502,2023-01-05,2023-11-16,33.16,316.0,316,33.16
P-2023-000394,100532,3ef69f90a5178021fa2875bdb7700d8e,2023-05-28,2024-06-30,94.34,400.0,400,94.34
P-2023-000409,100756,ee203b1703de1595784024279eff985b,2023-01-19,2024-01-20,116.9,367.0,367,116.9
P-2023-000470,100941,ee203b1703de1595784024279eff985b,2023-03-03,2023-12-08,299.96,281.0,281,299.96
P-2023-000548,100447,3ef69f90a5178021fa2875bdb7700d8e,2023-06-18,2024-06-26,173.34,375.0,375,173.34
P-2023-000599,100521,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-11-18,2024-12-09,1042.92,388.0,388,1042.92
P-2023-000610,100358,a2a38920c9919e09c8703d8892080502,2023-01-19,2024-01-28,35.3,375.0,375,35.3
P-2023-000612,100074,ee203b1703de1595784024279eff985b,2023-10-18,2024-08-21,198.05,309.0,309,198.05
P-2023-000615,100667,7f89c4cd954b7f708ce420be328cebb4,2023-11-24,2024-10-09,47.1,321.0,321,47.1
P-2023-000675,100030,3ef69f90a5178021fa2875bdb7700d8e,2023-10-26,2025-05-02,92.63,555.0,555,92.63
P-2023-000684,100350,a2a38920c9919e09c8703d8892080502,2023-09-17,2024-10-04,30.99,384.0,384,30.99
P-2023-000692,100279,3ef69f90a5178021fa2875bdb7700d8e,2023-02-03,2024-02-25,99.0,388.0,388,99.0
P-2023-000784,100632,dcfcf92bb54103cb27c8801b1960989c,2023-08-04,2024-08-06,212.27,369.0,369,212.27
P-2023-000847,100043,3ef69f90a5178021fa2875bdb7700d8e,2023-11-19,2024-10-07,126.96,324.0,324,126.96
P-2023-000925,100111,7f89c4cd954b7f708ce420be328cebb4,2023-07-30,2024-10-16,50.45,445.0,445,50.45
P-2023-000995,100380,dcfcf92bb54103cb27c8801b1960989c,2023-10-27,2024-04-08,918.94,165.0,165,918.94
P-2023-001001,100679,ee203b1703de1595784024279eff985b,2023-12-28,2024-10-19,151.85,297.0,297,151.85
P-2023-001024,100532,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-11-20,2025-02-23,1124.69,462.0,462,1124.69
P-2023-001058,100108,eb1f8989a62d585d97875883da198e51,2023-01-03,2024-02-13,59.62,407.0,407,59.62
P-2023-001075,100755,a2a38920c9919e09c8703d8892080502,2023-06-19,2024-08-13,18.49,422.0,422,18.49
P-2023-001087,100912,eb1f8989a62d585d97875883da198e51,2023-09-16,2024-07-27,59.72,316.0,316,59.72
P-2023-001102,100695,3c66679311c1abec9d9192d01ce26f07,2023-03-27,2024-04-03,934.04,374.0,374,934.04
P-2023-001120,100595,dcfcf92bb54103cb27c8801b1960989c,2023-01-04,2024-02-18,146.57,411.0,411,146.57
P-2023-001268,100815,19bd7beafce7eb141e672aec8fe7d7c3,2023-05-19,2024-06-09,283.61,388.0,388,283.61
P-2023-001306,100716,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-04-30,2024-08-20,717.48,479.0,479,717.48
P-2023-001425,100026,ee203b1703de1595784024279eff985b,2023-07-02,2024-04-13,435.94,287.0,287,435.94
P-2023-001487,100114,7f89c4cd954b7f708ce420be328cebb4,2023-02-27,2024-04-28,116.32,427.0,427,116.32
P-2023-001491,100223,dcfcf92bb54103cb27c8801b1960989c,2023-04-12,2023-11-28,816.82,231.0,231,816.82
P-2023-001495,100035,eb1f8989a62d585d97875883da198e51,2023-01-04,2023-06-27,97.64,175.0,175,97.64
P-2023-001520,100062,19bd7beafce7eb141e672aec8fe7d7c3,2023-10-28,2024-09-02,157.81,311.0,311,157.81
P-2023-001539,100554,ee203b1703de1595784024279eff985b,2023-08-10,2024-08-22,167.83,379.0,379,167.83
P-2023-001573,100369,19bd7beafce7eb141e672aec8fe7d7c3,2023-04-21,2024-06-29,108.01,436.0,436,108.01
P-2023-001664,100668,3ef69f90a5178021fa2875bdb7700d8e,2023-10-26,2024-11-08,178.52,380.0,380,178.52
P-2023-001802,100258,a2a38920c9919e09c8703d8892080502,2023-06-02,2024-01-18,35.86,231.0,231,35.86
P-2023-001819,100387,ee203b1703de1595784024279eff985b,2023-01-17,2024-03-01,356.46,410.0,410,356.46
P-2023-001843,100269,3ef69f90a5178021fa2875bdb7700d8e,2023-08-06,2024-11-18,78.99,471.0,471,78.99
P-2023-001847,100655,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-06,2024-06-09,114.7,217.0,217,114.7
P-2023-001860,100024,dcfcf92bb54103cb27c8801b1960989c,2023-07-07,2024-06-04,834.15,334.0,334,834.15
P-2023-001863,100474,dcfcf92bb54103cb27c8801b1960989c,2023-03-21,2024-05-06,304.7,413.0,413,304.7
P-2023-001938,100669,3ef69f90a5178021fa2875bdb7700d8e,2023-06-25,2024-07-31,167.67,403.0,403,167.67
P-2023-002014,100136,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-02-18,2024-05-24,499.99,462.0,462,499.99
P-2023-002029,100298,7f89c4cd954b7f708ce420be328cebb4,2023-06-26,2024-04-03,118.53,283.0,283,118.53
P-2023-002072,100856,eb1f8989a62d585d97875883da198e51,2023-10-08,2024-07-09,16.54,276.0,276,16.54
P-2023-002086,100258,eb1f8989a62d585d97875883da198e51,2023-11-06,2024-07-10,32.26,248.0,248,32.26
P-2023-002192,100311,a2a38920c9919e09c8703d8892080502,2023-03-19,2024-05-24,38.98,433.0,433,38.98
P-2023-002218,100294,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-07-31,2024-06-05,1195.94,311.0,311,1195.94
P-2023-002227,100812,3c66679311c1abec9d9192d01ce26f07,2023-08-16,2024-11-25,270.56,468.0,468,270.56
P-2023-002290,100110,19bd7beafce7eb141e672aec8fe7d7c3,2023-03-30,2024-07-08,185.39,467.0,467,185.39
P-2023-002399,100805,eb1f8989a62d585d97875883da198e51,2023-08-24,2024-12-28,109.85,493.0,493,109.85
P-2023-002415,100849,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-04-05,2024-03-09,909.78,340.0,340,909.78
P-2023-002422,100654,ee203b1703de1595784024279eff985b,2023-07-20,2024-06-17,163.86,334.0,334,163.86
P-2023-002475,100081,3c66679311c1abec9d9192d01ce26f07,2023-09-01,2024-06-25,559.78,299.0,299,559.78
P-2023-002514,100970,7f89c4cd954b7f708ce420be328cebb4,2023-04-06,2024-07-20,136.9,472.0,472,136.9
P-2023-002528,100847,3ef69f90a5178021fa2875bdb7700d8e,2023-10-20,2024-11-15,90.24,393.0,393,90.24
P-2023-002660,100386,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-05-31,2024-03-04,410.28,279.0,279,410.28
P-2023-002668,100712,a2a38920c9919e09c8703d8892080502,2023-07-19,2024-06-11,20.41,329.0,329,20.41
P-2023-002684,100439,ee203b1703de1595784024279eff985b,2023-03-28,2024-06-26,147.18,457.0,457,147.18
P-2023-002738,100238,eb1f8989a62d585d97875883da198e51,2023-02-05,2024-01-02,57.93,332.0,332,57.93
P-2023-002752,100182,3ef69f90a5178021fa2875bdb7700d8e,2023-01-14,2023-11-18,88.05,309.0,309,88.05
P-2023-002786,100314,3c66679311c1abec9d9192d01ce26f07,2023-02-23,2024-01-09,253.2,321.0,321,253.2
P-2023-002823,100832,ee203b1703de1595784024279eff985b,2023-11-11,2025-01-21,111.21,438.0,438,111.21
P-2023-002861,100911,7f89c4cd954b7f708ce420be328cebb4,2023-09-07,2024-04-21,166.92,228.0,228,166.92
P-2023-002878,100440,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-02-10,2024-04-03,640.42,419.0,419,640.42
P-2023-002898,100776,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-12-01,2024-12-11,341.95,377.0,377,341.95
P-2023-002942,100049,ee203b1703de1595784024279eff985b,2023-03-15,2024-01-22,232.03,314.0,314,232.03
P-2023-002974,100085,a2a38920c9919e09c8703d8892080502,2023-12-16,2024-10-12,19.52,302.0,302,19.52
P-2023-002992,100166,a2a38920c9919e09c8703d8892080502,2023-03-08,2024-09-14,68.93,557.0,557,68.93
